Supermercado,Fecha_extraccion,Categoria,Articulo,Precio
IBERIA,03-09-2025 18:57:32,Abarrotes,RED ROCK MANZANA VERDE 12/450 ML,20.0
IBERIA,03-09-2025 18:57:32,Abarrotes,RED ROCK MANZANA VERDE 2 LITRO,65.0
IBERIA,03-09-2025 18:57:32,Abarrotes,RED ROCK MERENROCK 450 ML,21.0
IBERIA,03-09-2025 18:57:32,Abarrotes,RED ROCK MERENROCK REFRESCO 2 L,65.0
IBERIA,03-09-2025 18:57:32,Abarrotes,RED ROCK UVA 12/450 ML,19.0
IBERIA,03-09-2025 18:57:32,Abarrotes,RED ROCK UVA REFRESCO 2 L,70.0
IBERIA,03-09-2025 18:57:32,Abarrotes,REFISAL SAL ULTRA REFINADA 750 GR,75.0
IBERIA,03-09-2025 18:57:32,Abarrotes,REMOLACHA CRUDA LB,26.0
IBERIA,03-09-2025 18:57:32,Abarrotes,REPOLLO VERDE,75.0
IBERIA,03-09-2025 18:57:32,Abarrotes,RICA AGUA DE COCO 330 ML,70.0
IBERIA,03-09-2025 18:57:32,Abarrotes,RICA CHOCO 200 ML UTH 232,33.0
IBERIA,03-09-2025 18:57:32,Abarrotes,RICA CREMA DE LECHE UHT 330ML #5048,125.0
IBERIA,03-09-2025 18:57:32,Abarrotes,RICA EXTRACTO DE MALTA 350 ML,40.0
IBERIA,03-09-2025 18:57:32,Abarrotes,RICA JUGO FRUIT PUNCH 1/2 GL,145.0
IBERIA,03-09-2025 18:57:32,Abarrotes,RICA JUGO NARANJA 1/2 GALON,170.0
IBERIA,03-09-2025 18:57:32,Abarrotes,RICA JUGO NARANJA 100% S/A 1.5 LT,185.0
IBERIA,03-09-2025 18:57:32,Abarrotes,RICA LECHE DESCREMADA PET 1LT.# 455,85.0
IBERIA,03-09-2025 18:57:32,Abarrotes,RICA LECHE SEMI DESCREMADA PET 1LT. # 45,85.0
IBERIA,03-09-2025 18:57:32,Abarrotes,RICA YOGURT FRESA 980G,130.0
IBERIA,03-09-2025 18:57:32,Abarrotes,RICA YOGURT NATURAL 250 GR,42.0
IBERIA,03-09-2025 18:57:32,Abarrotes,RICA YOGURT NATURAL 980G,130.0
IBERIA,03-09-2025 18:57:32,Abarrotes,RICAMESA MARGARINA 5 LBS,380.0
IBERIA,03-09-2025 18:57:32,Abarrotes,RICAMESA MARGARINA 1 LBS.,80.0
IBERIA,03-09-2025 18:57:32,Abarrotes,RICAMESA MARGARINA 1/2 LBS.,55.0
IBERIA,03-09-2025 18:57:32,Abarrotes,RICOMPLETO SAZON EN POLVO 200GR,75.0
IBERIA,03-09-2025 18:57:32,Abarrotes,RICOMPLETO SAZON EN POLVO 300 GR,95.0
IBERIA,03-09-2025 18:57:32,Abarrotes,RICOS CODITOS 350 GR,31.0
IBERIA,03-09-2025 19:08:50,Abarrotes,RICOS ESPAGUETTI 350 GR,31.0
IBERIA,03-09-2025 19:08:50,Abarrotes,RICOS MOSTACHOLIS 350 GR,30.0
IBERIA,03-09-2025 19:08:50,Abarrotes,RITZ GALLETAS DE QUESO 408G,215.0
IBERIA,03-09-2025 19:08:50,Abarrotes,RITZ GALLETAS ORIGINAL 268.8G,110.0
IBERIA,03-09-2025 19:08:50,Abarrotes,RON BARCELO IMPERIAL 700 ML (EN ESTUCHE),1350.0
IBERIA,03-09-2025 19:08:50,Abarrotes,ROYAL GELATINA CEREZA 4X12X80GR,65.0
IBERIA,03-09-2025 19:08:50,Abarrotes,ROYAL GELATINA FRAMBUESA 80 GR,58.0
IBERIA,03-09-2025 19:08:50,Abarrotes,ROYAL GELATINA UVA 4X12X80GR,65.0
IBERIA,03-09-2025 19:08:50,Abarrotes,SACO DE ARROZ DOS PINOS 25 LB,970.0
IBERIA,03-09-2025 19:08:50,Abarrotes,SAINT GOTTAR TE DE TILO 12/20 SOBRES,155.0
IBERIA,03-09-2025 19:08:50,Abarrotes,SAINT GOTTAR TE MANZANILLA 12/20 SOBRES,155.0
IBERIA,03-09-2025 19:08:50,Abarrotes,SAINT GOTTAR TE VERDE 12/20 REF:A000699,135.0
IBERIA,03-09-2025 19:08:50,Abarrotes,SAL MOLIDA VICTORINA 10oz,18.0
IBERIA,03-09-2025 19:08:50,Abarrotes,SAL REFINADA LINDA 24/1 LB #1040,58.0
IBERIA,03-09-2025 19:08:50,Abarrotes,SAL REFINADA USON 24/1,42.0
IBERIA,03-09-2025 19:08:50,Abarrotes,SALAMI SUPER ESPECIAL INDUVECA 1.47 LB,220.0
IBERIA,03-09-2025 19:08:50,Abarrotes,SALAMI SUPER ESPECIAL INDUVECA 2.2 LB,345.0
IBERIA,03-09-2025 19:08:50,Abarrotes,SALAMI SUPER ESPECIAL INDUVECA 3.47LB,510.0
IBERIA,03-09-2025 19:08:50,Abarrotes,SALCHICHAS ABRE FACIL JAJA 5 OZ.,52.0
IBERIA,03-09-2025 19:08:50,Abarrotes,SALCHICHAS ABRE FACIL VIENA JAJA 10 OZS,85.0
IBERIA,03-09-2025 19:08:50,Abarrotes,SALCHICHAS D/POLLO ESTILO VIENA JAJA /5,48.0
IBERIA,03-09-2025 19:08:50,Abarrotes,SALCHICHAS DE POLLO ESTILO VIENA JAJA /1,85.0
IBERIA,03-09-2025 19:08:50,Abarrotes,SALCHICHAS JAJA DE PAVO VIENA /10 OZS #0,85.0
IBERIA,03-09-2025 19:08:50,Abarrotes,SALCHICHAS VIENA SABROSA INDUVECA /10 OZ,70.0
IBERIA,03-09-2025 19:08:50,Abarrotes,SALCHICHAS VIENNA JAJA /15 OZ,90.0
IBERIA,03-09-2025 19:08:50,Abarrotes,SALSA CHILI SRIRACHA ROLAND 12/17 OZ.,445.0
IBERIA,03-09-2025 19:08:50,Abarrotes,SALSA CHINA CONSTANZA /5 0Z,45.0
IBERIA,03-09-2025 19:08:50,Abarrotes,SALSA CONDIMENTADA LA FAMOSA 300 GRS #07,75.0
IBERIA,03-09-2025 19:08:50,Abarrotes,SALSA HUNT’S HONGOS 26.5 OZ,180.0
IBERIA,03-09-2025 19:08:50,Abarrotes,SALSA HUNTS P/PASTAS CON HIERBAS Y AJO 6,150.0
IBERIA,03-09-2025 19:08:50,Abarrotes,SALSA HUNTS P/SPAQUETTI QUESO/AJO 24 OZ,180.0
IBERIA,03-09-2025 19:08:50,Abarrotes,SALSA HUNTS TRADICIONAL 12/24 OZ,180.0
IBERIA,03-09-2025 19:08:50,Abarrotes,SALSA INGLESA CONSTANZA / 5 0Z,46.0
IBERIA,03-09-2025 19:08:50,Abarrotes,SALSA MEXICANA ROJA 250 GRS,130.0
IBERIA,03-09-2025 19:08:50,Abarrotes,SALSA P/PIZZA CIRIO 12/400GR,145.0
IBERIA,03-09-2025 19:08:50,Abarrotes,SALSA P/TACOS SUAVE 8/9 OZ R/10594032,305.0
IBERIA,03-09-2025 19:08:50,Abarrotes,SALSA PARA TACOS MEDIUM 8/9 OZ,305.0
IBERIA,03-09-2025 19:08:50,Abarrotes,SALSA TOSTITOS C/QUESO 425 GR,250.0
IBERIA,03-09-2025 19:08:50,Abarrotes,SALTINA HATUEY 24/10/4,95.0
IBERIA,03-09-2025 19:08:50,Abarrotes,SALVADO DE TRIGO 8 OZ,65.0
IBERIA,03-09-2025 19:08:50,Abarrotes,SAN PELLEGRINO 24/500ML,105.0
IBERIA,03-09-2025 19:08:50,Abarrotes,SAN PEREGRINO AGUA 750 ML,200.0
IBERIA,03-09-2025 19:08:50,Abarrotes,SANDIA LB,27.0
IBERIA,03-09-2025 19:08:50,Abarrotes,SANDWICH DINO FRESA 18/12 22.9 OZ,145.0
IBERIA,03-09-2025 19:08:50,Abarrotes,SANDWICH DUPLEX 24/12 GALLETAS GUARINA #,90.0
IBERIA,03-09-2025 19:08:50,Abarrotes,SANJUANERA HAB. BLANCA 2LB,115.0
IBERIA,03-09-2025 19:08:50,Abarrotes,SANJUANERA HAB. JACOMELO 2 LB,150.0
IBERIA,03-09-2025 19:08:50,Abarrotes,SANJUANERA HAB. NEGRA 2 LB.,120.0
IBERIA,03-09-2025 19:08:50,Abarrotes,SANJUANERA HABICHUELA LARGA 2 LB,175.0
IBERIA,03-09-2025 19:08:50,Abarrotes,SANTAL COCTEL DE NECTARES 1L,80.0
IBERIA,03-09-2025 19:08:50,Abarrotes,SANTAL JUGO CEREZA 1L,80.0
IBERIA,03-09-2025 19:08:50,Abarrotes,SANTAL JUGO DE MANZANA ROJA 1 LITRO,80.0
IBERIA,03-09-2025 19:08:50,Abarrotes,SANTAL JUGO FRESA CHINOLA 1L,80.0
IBERIA,03-09-2025 19:08:50,Abarrotes,SANTAL JUGO MANZANA /1 L,75.0
IBERIA,03-09-2025 19:08:50,Abarrotes,SANTAL JUGO UVA 1L,80.0
IBERIA,03-09-2025 19:08:50,Abarrotes,SANTAL NECTAR DE GUAYABA 1 L,80.0
IBERIA,03-09-2025 19:08:50,Abarrotes,SANTAL NECTAR DE MANGO 1 LT,72.0
IBERIA,03-09-2025 19:08:50,Abarrotes,SANTAL NECTAR DE PERA 1 L,80.0
IBERIA,03-09-2025 19:08:50,Abarrotes,SANTAL NECTAR MELOCOTON 1L,80.0
IBERIA,03-09-2025 19:08:50,Abarrotes,SANTAL SIX PACK 200 ML,135.0
IBERIA,03-09-2025 19:08:50,Abarrotes,SANTIVERI DIGESTIVE ARANDANOS GALLETAS 1,135.0
IBERIA,03-09-2025 19:08:50,Abarrotes,SANTIVERI DIGESTIVE ORIGINALES GALLETAS,115.0
IBERIA,03-09-2025 19:08:50,Abarrotes,SANTIVERI GALLETA DIGESTIVE AVENA 190 GR,120.0
IBERIA,03-09-2025 19:08:50,Abarrotes,SANTIVERI GALLETA QUINOA CHOCO S/AZUCAR,120.0
IBERIA,03-09-2025 19:08:50,Abarrotes,SANTIVERI MUESLI CRUJIENTE 500 GR,380.0
IBERIA,03-09-2025 19:08:50,Abarrotes,SANTIVERI NATURALIA TORTITAS MAIZ BIO,150.0
IBERIA,03-09-2025 19:08:50,Abarrotes,SANTIVERI NOGLUT CORN FLAKES,235.0
IBERIA,03-09-2025 19:08:50,Abarrotes,SANTIVERI NOGLUT GALLETAS PEPITAS CHOCOL,215.0
IBERIA,03-09-2025 19:08:50,Abarrotes,SANTIVERI NOGLUT GALLETAS RELLENAS CACAO,260.0
IBERIA,03-09-2025 19:08:50,Abarrotes,SANTIVERI NOGLUT GALLETAS RELLENAS VAINI,235.0
IBERIA,03-09-2025 19:08:50,Abarrotes,SANTIVERI SAL MARINA FINA 1 KG,70.0
IBERIA,03-09-2025 19:08:50,Abarrotes,SANTIVERI SAL MARINA GRUESA 1 KG,70.0
IBERIA,03-09-2025 19:08:50,Abarrotes,SANTIVERI SAL MARINA YODADA 1KG,95.0
IBERIA,03-09-2025 19:08:50,Abarrotes,SANTIVERI TORTITAS DE ARROZ QUINOA,145.0
IBERIA,03-09-2025 19:08:50,Abarrotes,SANTIVERI VINAGRE DE MANZANA 750 ML,250.0
IBERIA,03-09-2025 19:08:50,Abarrotes,SANTO DOMINGO CAFE DURO EMP. AL VACIO 25,240.0
IBERIA,03-09-2025 19:08:50,Abarrotes,SARD PACO FISH EN/ACEITE 48/215.GRS,75.0
IBERIA,03-09-2025 19:08:50,Abarrotes,SARD PACO FISH TOM PIC 48/215 G 1,75.0
IBERIA,03-09-2025 19:08:50,Abarrotes,SARDINA PACO FISH 48/215 P/LOCRIO,70.0
IBERIA,03-09-2025 19:08:50,Abarrotes,SARDINA SIRENA EN ACEITE DE SOYA 50/106G,49.0
IBERIA,03-09-2025 19:08:50,Abarrotes,SARDINA SIRENA OICANTE 48/215GR,65.0
IBERIA,03-09-2025 19:08:50,Abarrotes,SARDINA SIRENA PICANTE 24/425G,75.0
IBERIA,03-09-2025 19:08:50,Abarrotes,SARDINAS FIESTA DEL MAR 155 G (5.5 OZ. ),28.0
IBERIA,03-09-2025 19:08:50,Abarrotes,SAZON BALDOM RANCHERO SIN PIMIENTA EN POLVO 10 0Z,75.0
IBERIA,03-09-2025 19:08:50,Abarrotes,SAZON CONSTANZA POLLO 8 OZ,65.0
IBERIA,03-09-2025 19:08:50,Abarrotes,SAZON EL COCINERO 28.7 OZ,120.0
IBERIA,03-09-2025 19:08:50,Abarrotes,SAZON EL COCINERO VERDURAS 14.3 OZ REF.,60.0
IBERIA,03-09-2025 19:08:50,Abarrotes,SAZON EL COCINERO VERDURAS 28 OZ REF. 10,105.0
IBERIA,03-09-2025 19:08:50,Abarrotes,SAZON LIQUIDO CONSTANZA 14OZ 24/1,65.0
IBERIA,03-09-2025 19:08:50,Abarrotes,SAZON LIQUIDO EL COCINERO 395GR,70.0
IBERIA,03-09-2025 19:08:50,Abarrotes,SAZON SUPER COMPLETO BALDOM 6.3 OZ,60.0
IBERIA,03-09-2025 19:08:50,Abarrotes,SAZONADOR DE POLLOS 100G,130.0
IBERIA,03-09-2025 19:08:50,Abarrotes,SAZONADOR PARA PESCADO 100 GR,140.0
IBERIA,03-09-2025 19:08:50,Abarrotes,SAZONADOR PIMIENTA LIMON 115 GR,160.0
IBERIA,03-09-2025 19:08:50,Abarrotes,SCOTT SERVILLETAS DIA A DIA 24/100,85.0
IBERIA,03-09-2025 19:08:50,Abarrotes,SEMILLA DEL ESTE SURTIDAS GRANDE,395.0
IBERIA,03-09-2025 19:08:50,Abarrotes,SEMILLAS DE CAJUIL 7 OZ. SEMILLAS DEL ES,355.0
IBERIA,03-09-2025 19:08:50,Abarrotes,SERVILLETA DE PRIMERA 400 UD,135.0
IBERIA,03-09-2025 19:08:50,Abarrotes,SERVILLETA NIVEO COMERCIALES 60/50,15.0
IBERIA,03-09-2025 19:08:50,Abarrotes,SERVILLETAS BINGO 400 UD,110.0
IBERIA,03-09-2025 19:20:03,Abarrotes,SERVILLETAS DE PRIMERA 250 UD,150.0
IBERIA,03-09-2025 19:20:03,Abarrotes,SERVILLETAS FAMILIA DECORADA 36/100 7000,90.0
IBERIA,03-09-2025 19:20:03,Abarrotes,SERVILLETAS FAMILIA NORMAL 2/1 18X200 RF,150.0
IBERIA,03-09-2025 19:20:03,Abarrotes,SERVILLETAS NIVEO 10/500,115.0
IBERIA,03-09-2025 19:20:03,Abarrotes,SIMILAC 1 IMMUNIFY 850GRS,1700.0
IBERIA,03-09-2025 19:20:03,Abarrotes,SIMILAC 2 PRO-SENSITIVE 850G,1600.0
IBERIA,03-09-2025 19:20:03,Abarrotes,SIMILAC NEOSURE WITH LCP 370 GR,1050.0
IBERIA,03-09-2025 19:20:03,Abarrotes,SIMILAC NRO 3 400GR 24/1 REF:3301,630.0
IBERIA,03-09-2025 19:20:03,Abarrotes,SIMILAC TOTAL COMFORT 360G,1100.0
IBERIA,03-09-2025 19:20:03,Abarrotes,SIRENA ATUN EN ACEITE SOLIDO 5 OZ,115.0
IBERIA,03-09-2025 19:20:03,Abarrotes,SIRENA SARDINA SALSA TOMATE 15 OZ,95.0
IBERIA,03-09-2025 19:20:03,Abarrotes,SIRENA SARDINAS EN SALSA DE TOMATE 200G,51.0
IBERIA,03-09-2025 19:20:03,Abarrotes,SIRENA SARDINAS P/LOCRIO 15 OZ,100.0
IBERIA,03-09-2025 19:20:03,Abarrotes,SOBRINO FRESA 12/8 0Z.,125.0
IBERIA,03-09-2025 19:20:03,Abarrotes,SOBRINO POUCH CHOC. 24/160 GRS,74.0
IBERIA,03-09-2025 19:20:03,Abarrotes,SOBRINO POUCH FRESA 24/160 GRS,80.0
IBERIA,03-09-2025 19:20:03,Abarrotes,SODA GALLETAS FIESTA 20PAQ,130.0
IBERIA,03-09-2025 19:20:03,Abarrotes,SODA NORMAL AVIVA PACK 20UD,140.0
IBERIA,03-09-2025 19:20:03,Abarrotes,SODA SALTINA AVIVA PACK 20UD,145.0
IBERIA,03-09-2025 19:20:03,Abarrotes,SOPA BEEF BROTH CAMPBELL’S 24/ 10.50 0Z.,195.0
IBERIA,03-09-2025 19:20:03,Abarrotes,SOPA CAMPBELLS CHIKEN VEGETABLE 10.50 OZ,165.0
IBERIA,03-09-2025 19:20:03,Abarrotes,SOPA DE FIDEOS CHOICE DE CERDO /75 GRS,44.0
IBERIA,03-09-2025 19:20:03,Abarrotes,SOPA INSTANT DE CAMARON 75 GR,44.0
IBERIA,03-09-2025 19:20:03,Abarrotes,SOPA INSTANT DE HONGO 75 GR,44.0
IBERIA,03-09-2025 19:20:03,Abarrotes,SOPA INSTANT DE POLLO 75 GR,44.0
IBERIA,03-09-2025 19:20:03,Abarrotes,SOPA INSTANT DE RES 75 GR,49.0
IBERIA,03-09-2025 19:20:03,Abarrotes,SOPA INSTANT EN VASO CERDO 65 GR,80.0
IBERIA,03-09-2025 19:20:03,Abarrotes,SOPA INSTANT EN VASO DE RES 65 GR,80.0
IBERIA,03-09-2025 19:20:03,Abarrotes,SOPA INSTANTANEA DE FIDEOS DE CAMARON CH,105.0
IBERIA,03-09-2025 19:20:03,Abarrotes,SOPA KINSU SABOR A CAMARON 24/85GR,24.0
IBERIA,03-09-2025 19:20:03,Abarrotes,SOPA KINSU SABOR COST AHUMADA,28.0
IBERIA,03-09-2025 19:20:03,Abarrotes,SOPA RES/POLLO CON FIDEOS 12X12X60,37.0
IBERIA,03-09-2025 19:20:03,Abarrotes,SOPA SOBRE KINSU SABOR A RES 24/85 GRS,25.0
IBERIA,03-09-2025 19:20:03,Abarrotes,SPAGUETI INTEGRAL DEL CESAR 20/400 GRS,51.0
IBERIA,03-09-2025 19:20:03,Abarrotes,SPAGUETIS PRINCESA 400 GRS.,35.0
IBERIA,03-09-2025 19:20:03,Abarrotes,SPAR ALBONDIGAS C/GUISANTE 415GR,175.0
IBERIA,03-09-2025 19:20:03,Abarrotes,SPAR COCIDO CASERO 440GR,215.0
IBERIA,03-09-2025 19:20:03,Abarrotes,SPAR FABADA ASTURIANA 430 GR,190.0
IBERIA,03-09-2025 19:20:03,Abarrotes,SPAR GARBANZOS COCIDOS 540GR,105.0
IBERIA,03-09-2025 19:20:03,Abarrotes,SPAR LENTEJAS C/CHO- TOC430,135.0
IBERIA,03-09-2025 19:20:03,Abarrotes,SPARKLIN ICE GINGER LIME 12/17 OZ,85.0
IBERIA,03-09-2025 19:20:03,Abarrotes,SPARKLING ICE AGUA SABORISADA SAB/COCO P,95.0
IBERIA,03-09-2025 19:20:03,Abarrotes,SPARKLING ICE AGUA SABORISADA SAB/KIWI,95.0
IBERIA,03-09-2025 19:20:03,Abarrotes,SPARKLING ICE GRANATE BLUEBERRY 12/17OZ,65.0
IBERIA,03-09-2025 19:20:03,Abarrotes,SPARKLING ICE LEMONADE STRAWBERRY 12/17O,100.0
IBERIA,03-09-2025 19:20:03,Abarrotes,SPECIAL VAINILLA ALMOND 10/12.9 OZ,330.0
IBERIA,03-09-2025 19:20:03,Abarrotes,SPLENDA FRUTA DEL MONJE R/10722776003272,250.0
IBERIA,03-09-2025 19:20:03,Abarrotes,SPLENDA FRUTA DEL MONJE R/10722776003296,450.0
IBERIA,03-09-2025 19:20:03,Abarrotes,SPLENDA LIQUIDO 50ML #14635050,325.0
IBERIA,03-09-2025 19:20:03,Abarrotes,SPLENDA NATURAL LIQUIDO 50ML #14655050,340.0
IBERIA,03-09-2025 19:20:03,Abarrotes,SPLENDA NATURALS 160 SOBRES,565.0
IBERIA,03-09-2025 19:20:03,Abarrotes,SPLENDA SOBRE. 200/S,555.0
IBERIA,03-09-2025 19:20:03,Abarrotes,SPLENDA SOBRE. 300/S,735.0
IBERIA,03-09-2025 19:20:03,Abarrotes,SPRITE LATA 354ML,65.0
IBERIA,03-09-2025 19:20:03,Abarrotes,SPRITE REFRESCO 16.9 OZ,30.0
IBERIA,03-09-2025 19:20:03,Abarrotes,SPRITE REFRESCO 2 LT,90.0
IBERIA,03-09-2025 19:20:03,Abarrotes,STEVIA SPLENDA NATURAL DE 80 SOBRES,330.0
IBERIA,03-09-2025 19:20:03,Abarrotes,SUAVE ULTRA BT 2PLY 12X4 ROLLOS,110.0
IBERIA,03-09-2025 19:20:03,Abarrotes,SUAVE ULTRA PAPEL TOALLA 2PK 75 SH 12X2,185.0
IBERIA,03-09-2025 19:20:03,Abarrotes,SUAVE ULTRA TOALLA 2PLY 120S 25X1 ROLLO,100.0
IBERIA,03-09-2025 19:20:03,Abarrotes,SUAVITEL 1.9 LITRO FRESCA PRIMAVERA,280.0
IBERIA,03-09-2025 19:20:03,Abarrotes,SUAVITEL COMPLETE NIGHTFALL 850 ML,160.0
IBERIA,03-09-2025 19:20:03,Abarrotes,SUAVITEL ESENCIA NATURAL 1.3L,235.0
IBERIA,03-09-2025 19:20:03,Abarrotes,SUAVITEL SPRING FRESCA PRIMAVERA 850.ML,160.0
IBERIA,03-09-2025 19:20:03,Abarrotes,SUAVIZANTE AROMA FLORAL DOWNY 800 ML,130.0
IBERIA,03-09-2025 19:20:03,Abarrotes,SUAVIZANTE SUAVITEL BASE 850 ML,200.0
IBERIA,03-09-2025 19:20:03,Abarrotes,SURIMI (ANGULA) EN AC. DE OLIVA VIGILA/1,235.0
IBERIA,03-09-2025 19:20:03,Abarrotes,SUSTAGEN CHOCOLATE 400 GRS.,705.0
IBERIA,03-09-2025 19:20:03,Abarrotes,SUSTAGEN FRESA 400 GR,535.0
IBERIA,03-09-2025 19:20:03,Abarrotes,SUSTAGEN VAINILLA /400 GRS.,705.0
IBERIA,03-09-2025 19:20:03,Abarrotes,TAJADAS DE NARANJA TAINA /20 0Z.007001,400.0
IBERIA,03-09-2025 19:20:03,Abarrotes,TAYOTA LB,29.0
IBERIA,03-09-2025 19:20:03,Abarrotes,TE VERDE SENCHA PURO TWININGS 15 INF,370.0
IBERIA,03-09-2025 19:20:03,Abarrotes,TEA LIPTON ICED TEA MIX NAT LEMON 53 OZ,365.0
IBERIA,03-09-2025 19:20:03,Abarrotes,TERMOPAC CUCHARAS 25 UD.,30.0
IBERIA,03-09-2025 19:20:03,Abarrotes,TERMOPAC PLATO Nº 9,56.0
IBERIA,03-09-2025 19:20:03,Abarrotes,TIRABUZON PRINCESA 20/350 GR,35.0
IBERIA,03-09-2025 19:20:03,Abarrotes,TOALLA NOCTURNA KOTEX ULTRAFINA TELA 8 UD,85.0
IBERIA,03-09-2025 19:20:03,Abarrotes,TOALLA NOSOTRAS PROTECCIÓN DIARIOS,115.0
IBERIA,03-09-2025 19:20:03,Abarrotes,TOMATE BUGALU LB,30.0
IBERIA,03-09-2025 19:20:03,Abarrotes,TOMATE DE ENSALADA LB,33.0
IBERIA,03-09-2025 19:20:03,Abarrotes,TOMATICOS LA FAMOSA 24/ 8 0Z. #0060,48.0
IBERIA,03-09-2025 19:20:03,Abarrotes,TOSTITOS AVOCADO SALSA 15OZX12X1,310.0
IBERIA,03-09-2025 19:20:03,Abarrotes,TOSTITOS CREAMY SPINACH DIP,290.0
IBERIA,03-09-2025 19:20:03,Abarrotes,TOSTITOS MEDIUM SALSA 439. 3 GRS,265.0
IBERIA,03-09-2025 19:20:03,Abarrotes,TRIGO NEGRO DON RODRIGO 800 GMS,85.0
IBERIA,03-09-2025 19:20:03,Abarrotes,TRIX CEREAL 330 GR,250.0
IBERIA,03-09-2025 19:20:03,Abarrotes,TU TUM PIMIENTO PICANTE FRASCO 46GR,80.0
IBERIA,03-09-2025 19:20:03,Abarrotes,TUN TUM SAL HIMALAYA GRUESA 275GR,160.0
IBERIA,03-09-2025 19:20:03,Abarrotes,TUN TUM SAL HIMALAYA NEGRA 285GR,160.0
IBERIA,03-09-2025 19:20:03,Abarrotes,TUNA EN AGUA FIESTA DEL MAR 6OZ,95.0
IBERIA,03-09-2025 19:20:03,Abarrotes,TWININGS TE NEGRO BREAKFAST DESCAFE 25 I,315.0
IBERIA,03-09-2025 19:20:03,Abarrotes,TWININGS TE NEGRO LADY GREY TWININGS 12/,225.0
IBERIA,03-09-2025 19:20:03,Abarrotes,TWININGS TE VERDE JAZMIN 25 INF,270.0
IBERIA,03-09-2025 19:20:03,Abarrotes,UVA ROJA SIN SEMILLAS LB,305.0
IBERIA,03-09-2025 19:20:03,Abarrotes,UVAS ROJAS LB,235.0
IBERIA,03-09-2025 19:20:03,Abarrotes,UVAS VERDES SIN SEMILLA LB,305.0
IBERIA,03-09-2025 19:20:03,Abarrotes,VASOS MOLDY 7 ONZ,45.0
IBERIA,03-09-2025 19:20:03,Abarrotes,VASOS PLASTICO RIGIDO PAC10OZ,105.0
IBERIA,03-09-2025 19:20:03,Abarrotes,VICTORINA CATCHUP 1 KG,130.0
IBERIA,03-09-2025 19:31:18,Abarrotes,VICTORINA CATCHUP 14 OZ,70.0
IBERIA,03-09-2025 19:31:18,Abarrotes,VICTORINA GUANDULES 15 OZ,90.0
IBERIA,03-09-2025 19:31:18,Abarrotes,VICTORINA HABICHUELA ROJA 15 OZ,70.0
IBERIA,03-09-2025 19:31:18,Abarrotes,VICTORINA MAIZ DULCE 15 OZS,80.0
IBERIA,03-09-2025 19:31:18,Abarrotes,VICTORINA MAIZ DULCE 8 OZ,54.0
IBERIA,03-09-2025 19:31:18,Abarrotes,VICTORINA PASTA TOMATE 8 OZ,65.0
IBERIA,03-09-2025 19:31:18,Abarrotes,VICTORINA SAL MOLIDA 18 OZ,29.0
IBERIA,03-09-2025 19:31:18,Abarrotes,VICTORINA SALSA CONDIMENTADA 15 OZ,65.0
IBERIA,03-09-2025 19:31:18,Abarrotes,VICTORINA SALSA CONDIMENTADA 8 OZ,36.0
IBERIA,03-09-2025 19:31:18,Abarrotes,VICTORINA SALSA CONDIMENTADA DOYP 8 OZ,37.0
IBERIA,03-09-2025 19:31:18,Abarrotes,VICTORINA VEGETALES MIXTOS 24/15OZ,95.0
IBERIA,03-09-2025 19:31:18,Abarrotes,VICTORINA VEGETALES MIXTOS 24/8OZ,52.0
IBERIA,03-09-2025 19:31:18,Abarrotes,VICTORINA VINAGRE DORADO 24/16ONZ,32.0
IBERIA,03-09-2025 19:31:18,Abarrotes,VIGILANTE BERBERECHOS AL NATURAL 115GR #,355.0
IBERIA,03-09-2025 19:31:18,Abarrotes,VIGILANTE PULPO AL AJILLO EN SALSA PICAN,380.0
IBERIA,03-09-2025 19:31:18,Abarrotes,VIGILANTE SARDINAS EN ACEITE DE OLIVA 12,110.0
IBERIA,03-09-2025 19:31:18,Abarrotes,VIGILANTE SARDINAS EN ACEITE VEGETAL 120,90.0
IBERIA,03-09-2025 19:31:18,Abarrotes,VINAGRE NATURAL CONSTANZA 32 OZ,51.0
IBERIA,03-09-2025 19:31:18,Abarrotes,VINO AZABACHE TEMPRANILLO RIOJA 75CL,350.0
IBERIA,03-09-2025 19:31:18,Abarrotes,VINO CABERNET SAUVIGNON PUERTO MADERO 11,225.0
IBERIA,03-09-2025 19:31:18,Abarrotes,VINO CONDE DE MONTERROSO BLANCO 750ML,250.0
IBERIA,03-09-2025 19:31:18,Abarrotes,VINO CRIANZA RIOJA AZABACHE 75 CL,615.0
IBERIA,03-09-2025 19:31:18,Abarrotes,VINO RESERVA RIOJA AZABACHE 75 CL,795.0
IBERIA,03-09-2025 19:31:18,Abarrotes,VIRGIN NATURE HARINA DE COCO 12 OZ,190.0
IBERIA,03-09-2025 19:31:18,Abarrotes,VIRGIN NATURE PROTEINA WHEY 12 OZ,985.0
IBERIA,03-09-2025 19:31:18,Abarrotes,VIVE 100 AMARILLO 300ML,40.0
IBERIA,03-09-2025 19:31:18,Abarrotes,VIVE 100 AZAI 24/420ML,40.0
IBERIA,03-09-2025 19:31:18,Abarrotes,VIVE 100 BEBIDA ENERGIZANTE 300 ML,40.0
IBERIA,03-09-2025 19:31:18,Abarrotes,VIVE 100 BEBIDA ENERGIZANTE CH FRESA 420,40.0
IBERIA,03-09-2025 19:31:18,Abarrotes,VIVE 100 BEBIDA ENERGIZANTE MANZANA MIX,50.0
